芠代丁,代溃,キ溃,放,臩翴放,癸访,硉,,程皚,程皚,秖,计,ら酚计,ぱら甮秖,ǎ,档絬计,羆冻秖
2016-09-30-17,1006.1,1009.6,27.8,23,75,1.9,210,5.4,230,0,0,0,0,13,0,10
2016-09-30-18,1006.4,1009.9,27.3,22.8,76,1.7,170,4,210,0,0,0,0,N/A,0,N/A
2016-09-30-19,1007.1,1010.6,27.6,22.3,73,0.6,190,2.5,200,0,0,0,0,N/A,0,N/A
2016-09-30-20,1007.8,1011.3,27.9,22.4,72,0.3,100,1.8,120,0,0,N/A,0,15,0,6
2016-09-30-21,1008.2,1011.7,27.9,22.7,73,0.7,100,2.1,70,0,0,N/A,0,16,0,5
2016-09-30-22,1008.3,1011.8,28.1,22.4,71,2.7,40,5,60,0,0,N/A,0,N/A,0,N/A
2016-09-30-23,1007.9,1011.4,28.1,21.7,68,2.6,60,6.6,50,0,0,N/A,0,N/A,0,N/A
2016-09-30-24,1007.7,1011.2,27.6,21.6,70,3,50,6,30,0,0,N/A,0,N/A,0,N/A
2017-09-01-01,1002.6,1006.1,27.9,23.3,76,3.8,50,8.9,40,0,0,N/A,0,N/A,0,N/A
2017-09-01-02,1002.3,1005.8,28.2,23.3,75,4.1,50,9,50,0,0,N/A,0,N/A,0,N/A
2017-09-01-03,1001.8,1005.2,28.3,23.5,75,3.4,50,8.9,50,0,0,N/A,0,N/A,0,N/A
2017-09-01-04,1001.4,1004.8,28.2,23.4,75,4.9,50,10.7,50,0,0,N/A,0,N/A,0,N/A
2017-09-01-05,1001.1,1004.5,28.4,23.4,74,4.2,50,10.3,30,0,0,N/A,0,N/A,0,N/A
2017-09-01-06,1001.9,1005.3,28.2,23.3,75,4.6,60,9.3,50,0,0,0,0,N/A,0,N/A
2017-09-01-07,1002.2,1005.6,28.5,23.7,75,3.8,40,9.5,40,0.1,0.1,0,0,N/A,0,N/A
2017-09-01-08,1002.5,1005.9,29.3,23.7,72,4.9,60,11.2,40,0,0,0,0.56,11,1,10
2017-09-01-09,1003.1,1006.5,29.5,23.9,72,4.2,40,12.1,40,0,0,0,0.6,12,2,10
2017-09-01-10,1003.3,1006.7,28.8,23.7,74,4.6,50,11.3,30,0,0,0,0.55,N/A,2,10
2017-09-01-11,1003.4,1006.9,27.8,23.2,76,3.8,60,10.2,50,T,0.9,0,0.49,10,2,10
2017-09-01-12,1002.9,1006.4,26.6,22.9,80,3.6,50,12.4,40,1.5,1,0,0.6,N/A,3,10
2017-09-01-13,1001.9,1005.4,27.7,24.2,81,4,40,10.9,50,T,1,0,1.15,N/A,4,10
2017-09-01-14,1001.3,1004.7,28.4,24.6,80,3.3,60,9.2,40,0,0,0,1.12,10,4,10
2017-09-01-15,1001,1004.5,27.6,23.9,80,3.8,50,10.1,40,0.5,0.6,0,0.44,N/A,1,10
2017-09-01-16,1000.9,1004.4,27.3,24,82,3.2,50,11.6,30,1.5,1,0,0.37,N/A,1,10
2017-09-01-17,1000.6,1004.1,27.1,23.7,82,5.3,50,11.2,60,3.5,1,0,0,5,0,10
2017-09-01-18,1001.3,1004.8,27.2,23.8,82,3.4,50,11,50,1.5,1,0,0,N/A,0,N/A
2017-09-01-19,1001.5,1005,27.2,23.7,81,4,50,10.6,50,0.5,1,0,0,N/A,0,N/A
2017-09-01-20,1002.5,1006,26.9,23.4,81,2.8,60,9.7,30,T,1,N/A,0,N/A,0,N/A
2017-09-01-21,1003.2,1006.7,26.6,23.4,83,2.5,100,7.8,70,2,1,N/A,0,N/A,0,N/A
2017-09-01-22,1003.4,1006.9,25.8,23.3,86,2.5,90,5.8,90,10.5,1,N/A,0,N/A,0,N/A
2017-09-01-23,1002.7,1006.2,25.8,23.2,86,3.2,60,6.9,70,13.5,1,N/A,0,N/A,0,N/A
2017-09-01-24,1002.1,1005.6,25.9,23,84,4.3,50,9.6,60,4.5,1,N/A,0,N/A,0,N/A
2017-09-02-01,1001.8,1005.3,25.8,23,85,4,50,8.4,60,1.5,1,N/A,0,N/A,0,N/A
2017-09-02-02,1001.3,1004.8,25.4,22.4,83,3.1,50,9.4,50,0.5,1,N/A,0,N/A,0,N/A
2017-09-02-03,1001.1,1004.6,25.7,22.8,84,2.6,70,8.2,50,0.5,1,N/A,0,N/A,0,N/A
2017-09-02-04,1001,1004.5,25.5,23,86,3.3,40,7.6,60,4,1,N/A,0,N/A,0,N/A
2017-09-02-05,1000.8,1004.3,25.8,23.1,85,2.8,70,10.1,60,T,0.5,N/A,0,N/A,0,N/A
2017-09-02-06,1001,1004.5,26.1,22.9,83,3.5,70,7.6,90,0,0,0,0,N/A,0,N/A
2017-09-02-07,1001.5,1005,26.4,23.4,84,4.5,50,8.9,50,0,0,0,0,N/A,0,N/A
2017-09-02-08,1002.1,1005.6,26.8,23.5,82,2.7,60,8.6,60,T,0.5,0,0.21,30,1,10
2017-09-02-09,1002.7,1006.2,26.6,23.5,83,3.7,50,9.1,50,0.5,1,0,0,30,1,10
2017-09-02-10,1002.9,1006.4,26.8,23.6,83,3.5,50,10.2,50,T,1,0,0.4,N/A,1,10
2017-09-02-11,1002.7,1006.2,27.1,23.7,82,4.1,50,9.9,60,T,1,0,0.6,30,2,9
2017-09-02-12,1002.3,1005.8,27.2,23.3,79,5.4,50,10.4,60,T,0.5,0,0.65,N/A,3,10
2017-09-02-13,1001.9,1005.4,27.7,23.1,76,5.2,50,13.2,40,0,0,0,1.07,N/A,5,10
2017-09-02-14,1001.4,1004.8,28.6,23,72,3.3,40,12.1,40,0,0,0,1.57,30,6,10
2017-09-02-15,1001.4,1004.8,28.8,23.3,72,3.5,60,11.3,360,0,0,0.1,1.42,N/A,5,9
2017-09-02-16,1002,1005.5,27.1,22.8,77,3.3,50,9.9,50,T,0.8,0,0.66,N/A,2,10
2017-09-02-17,1002.4,1005.9,26.9,23.4,81,2.3,90,6.5,50,T,1,0,0.39,15,1,10
2017-09-02-18,1003,1006.5,27,23.3,80,1.7,60,5.3,50,T,1,0,0,N/A,0,N/A
2017-09-02-19,1004,1007.5,26.1,22.6,81,2.4,70,6,40,1,1,0,0,N/A,0,N/A
2017-09-02-20,1004.4,1007.9,25.2,21.9,82,3.5,70,7.5,40,0.5,1,N/A,0,N/A,0,N/A
2017-09-02-21,1005,1008.5,25.1,21.7,81,2.5,80,5.6,50,1.5,1,N/A,0,N/A,0,N/A
2017-09-02-22,1004.7,1008.2,24.9,21.3,80,1.7,70,5.2,60,0.5,1,N/A,0,N/A,0,N/A
2017-09-02-23,1004.3,1007.8,25,21.5,81,1.8,90,3.9,70,T,0.5,N/A,0,N/A,0,N/A
2017-09-02-24,1004.1,1007.6,24.9,22.1,84,0.9,80,3.4,60,0,0,N/A,0,N/A,0,N/A
2017-09-03-01,1003.6,1007.1,25.6,22.1,81,1.5,70,3.3,50,0.5,0.5,N/A,0,N/A,0,N/A
2017-09-03-02,1003,1006.5,25.9,22.4,81,2.2,50,4.7,50,0,0,N/A,0,N/A,0,N/A
2017-09-03-03,1003.3,1006.8,25.8,22.8,84,1.2,60,5.9,50,0,0,N/A,0,N/A,0,N/A
2017-09-03-04,1003.2,1006.7,26,22.9,83,1.8,90,3.3,80,0,0,N/A,0,N/A,0,N/A
2017-09-03-05,1004,1007.5,26,22.3,80,1.3,120,3.5,80,0,0,N/A,0,N/A,0,N/A
2017-09-03-06,1004.2,1007.7,25.3,22.2,83,2.1,60,4.3,60,T,0.5,0,0,N/A,0,N/A
2017-09-03-07,1005.3,1008.8,25.3,22.7,86,1.2,180,5.4,40,T,1,0,0,N/A,0,N/A
2017-09-03-08,1005.6,1009.1,25,23,89,0.1,0,2.4,180,2.5,1,0,0,4,0,10
2017-09-03-09,1005.9,1009.4,25.6,23.3,87,0.5,110,1.9,360,T,0.7,0,0,20,1,10
2017-09-03-10,1006.2,1009.7,26.7,24,85,0.3,140,1.6,140,0,0,0,0.34,N/A,2,N/A
2017-09-03-11,1006.1,1009.6,26.2,24.1,88,1,330,2.9,10,2,0.9,0,0.6,3,3,10
2017-09-03-12,1005.6,1009.1,26.5,24.2,87,2.3,20,4.8,20,0.5,1,0,0.6,N/A,4,10
2017-09-03-13,1005.2,1008.7,26.4,23.8,86,1.3,80,3.9,360,0.5,1,0,0.55,N/A,4,10
2017-09-03-14,1005,1008.5,25.9,23,84,0.9,120,3.2,90,2.5,1,0,0.4,5,2,10
2017-09-03-15,1004.8,1008.3,25.7,23.2,86,1.4,200,2.5,210,2,1,0,0.15,N/A,1,10
2017-09-03-16,1004.8,1008.3,25.8,23.2,86,0.7,130,3,170,0.5,1,0,0,N/A,0,10
2017-09-03-17,1005.4,1008.9,25.8,23.2,86,1.1,110,2.4,80,T,0.1,0,0,5,0,10
2017-09-03-18,1005.8,1009.3,25.7,23.1,86,1.2,110,3,100,0,0,0,0,N/A,0,N/A
2017-09-03-19,1006.6,1010.1,25.7,23.1,86,1.8,110,3,110,0.5,0.8,0,0,N/A,0,N/A
2017-09-03-20,1007.3,1010.8,25.2,22.9,87,0.9,110,4.7,40,13.5,1,N/A,0,N/A,0,N/A
2017-09-03-21,1008,1011.5,25.2,22.9,87,1.9,110,4.7,100,18,1,N/A,0,N/A,0,N/A
2017-09-03-22,1007.7,1011.2,25.2,22.9,87,1.1,180,3,40,4.5,1,N/A,0,N/A,0,N/A
2017-09-03-23,1007.7,1011.2,25.1,22.7,87,1.5,130,2.9,120,2.5,1,N/A,0,N/A,0,N/A
2017-09-03-24,1007.3,1010.8,25,22.8,88,0,0,2.4,130,2.5,1,N/A,0,N/A,0,N/A
2017-09-04-01,1006.7,1010.2,24.9,22.8,88,0.9,70,1.9,80,0.1,0.2,N/A,0,N/A,0,N/A
2017-09-04-02,1006.1,1009.6,24.8,22.7,88,1,90,1.9,70,0,0,N/A,0,N/A,0,N/A
2017-09-04-03,1005.6,1009.1,24.7,22.6,88,0.2,0,1.7,250,0,0,N/A,0,N/A,0,N/A
2017-09-04-04,1005.7,1009.2,24.5,22.7,90,0.6,40,1.6,360,0,0,N/A,0,N/A,0,N/A
2017-09-04-05,1006.1,1009.6,24.6,22.6,89,1.2,100,2.1,100,0,0,N/A,0,N/A,0,N/A
2017-09-04-06,1006.5,1010,24.8,22.9,89,0.6,160,1.6,100,0,0,0,0,N/A,0,N/A
2017-09-04-07,1007,1010.5,25.3,22.9,87,0.4,110,1.9,200,0,0,0,0.02,N/A,0,N/A
2017-09-04-08,1007.2,1010.7,26,23.5,86,0.7,150,2,160,0,0,0,0.55,25,1,10
2017-09-04-09,1007.4,1010.9,28.2,25,83,0.4,190,1.8,210,0,0,0.3,1.26,20,3,10
2017-09-04-10,1007.2,1010.6,30.2,25.6,76,0.9,160,2.3,150,0,0,0.6,2.34,N/A,6,9
2017-09-04-11,1006.8,1010.2,32,26.2,72,0.7,280,2.6,260,0,0,0.4,2.2,12,8,9
2017-09-04-12,1006.4,1009.8,31,24.8,70,1,260,2.7,260,0,0,0.1,1.08,N/A,4,9
2017-09-04-13,1005.8,1009.2,31.1,24.8,69,0.7,V,3.4,320,0,0,0.2,1.64,N/A,6,9
2017-09-04-14,1005.5,1008.9,30.8,24.4,69,1.6,30,3.8,50,0,0,0,0.74,15,2,9
2017-09-04-15,1004.8,1008.2,31.6,24.7,67,2,50,5,50,0,0,0,1.11,N/A,3,8
2017-09-04-16,1004.7,1008.1,31.1,23.6,64,3,50,5.1,40,0,0,0.4,1.19,N/A,2,9
2017-09-04-17,1004.6,1008,30.9,23.9,66,1.3,50,4.4,50,0,0,0,0.54,15,1,7
2017-09-04-18,1005,1008.4,30,23.8,69,2.3,40,5.4,60,0,0,0,0,N/A,0,N/A
2017-09-04-19,1005.5,1009,29.1,23.3,71,3.6,50,7.3,50,0,0,0,0,N/A,0,N/A
2017-09-04-20,1006.6,1010.1,28.8,23.4,73,2.6,60,6.8,70,0,0,N/A,0,N/A,0,N/A
2017-09-04-21,1007.2,1010.7,28.6,23.8,75,2,60,4.3,80,0,0,N/A,0,N/A,0,N/A
2017-09-04-22,1007.6,1011.1,28.7,23.8,75,1.5,70,3.2,50,0,0,N/A,0,N/A,0,N/A
2017-09-04-23,1007.5,1011,28.5,23.6,75,0.9,60,3.2,80,0,0,N/A,0,N/A,0,N/A
2017-09-04-24,1007.2,1010.7,28.4,23.7,76,1,190,1.8,200,0,0,N/A,0,N/A,0,N/A
2017-09-05-01,1006.5,1010,28.2,23.7,77,0.9,210,2,240,0,0,N/A,0,N/A,0,N/A
2017-09-05-02,1006.1,1009.6,27.7,23.3,77,1.1,230,2.4,210,0,0,N/A,0,N/A,0,N/A
2017-09-05-03,1006.2,1009.7,27.5,23.3,78,1.3,130,2.7,160,0,0,N/A,0,N/A,0,N/A
2017-09-05-04,1006.3,1009.8,27.2,23.2,79,1.6,160,3.1,170,0,0,N/A,0,N/A,0,N/A
2017-09-05-05,1006.3,1009.8,27,22.8,78,0.7,100,3,150,0,0,N/A,0,N/A,0,N/A
2017-09-05-06,1006.5,1010,26.7,22.6,78,1.1,140,2.4,170,0,0,0,0,N/A,0,N/A
2017-09-05-07,1006.7,1010.2,27.5,23.3,78,0.5,160,2.5,150,0,0,0.7,0.35,N/A,0,N/A
2017-09-05-08,1006.9,1010.4,29.2,24.6,76,0.6,100,1.8,60,0,0,1,1.02,15,1,4
2017-09-05-09,1006.7,1010.1,30.9,24.7,70,1.8,60,3.5,80,0,0,1,1.71,15,4,3
2017-09-05-10,1006.3,1009.7,33.7,25.4,62,1.6,40,4.9,30,0,0,1,2.29,N/A,6,4
2017-09-05-11,1005.6,1009,34.4,25.4,60,3.2,10,6.8,20,0,0,1,2.89,25,9,6
2017-09-05-12,1005.1,1008.5,34,25,60,3.6,50,7.2,50,0,0,1,3,N/A,11,7
2017-09-05-13,1004.1,1007.5,34,24.4,57,5.1,50,9.3,50,0,0,1,3,N/A,11,5
2017-09-05-14,1003.4,1006.8,34.8,24.7,56,2.3,40,9.2,50,0,0,1,2.88,25,9,5
2017-09-05-15,1003.1,1006.5,33.5,24.2,58,5.1,50,9.3,40,0,0,1,2.37,N/A,6,6
2017-09-05-16,1003.2,1006.6,32.8,24.4,61,3.7,40,10.7,40,0,0,1,1.65,N/A,3,5
2017-09-05-17,1003.3,1006.7,31.2,24.1,66,4.8,50,10.5,60,0,0,0.9,0.77,18,1,5
2017-09-05-18,1003.8,1007.2,30.3,24,69,4.7,50,10.7,40,0,0,0.4,0.07,N/A,0,N/A
2017-09-05-19,1004.2,1007.6,29.7,24,72,6.2,50,10.2,40,0,0,0,0,N/A,0,N/A
2017-09-05-20,1004.9,1008.3,29.6,23.8,71,4.1,50,9.4,50,0,0,N/A,0,N/A,0,N/A
2017-09-05-21,1005.1,1008.5,29.8,23.4,69,3.4,50,8.3,40,0,0,N/A,0,N/A,0,N/A
2017-09-05-22,1005,1008.4,29.9,22.3,64,3.8,60,7.6,70,0,0,N/A,0,N/A,0,N/A
2017-09-05-23,1004.8,1008.2,29.6,22.4,65,4.7,50,7.9,30,0,0,N/A,0,N/A,0,N/A
2017-09-05-24,1004.3,1007.7,29.3,22.5,67,2.8,80,9.9,30,0,0,N/A,0,N/A,0,N/A
2017-09-06-01,1003.7,1007.1,29.7,22.4,65,1.6,100,6.7,80,0,0,N/A,0,N/A,0,N/A
2017-09-06-02,1003.3,1006.7,29.7,22.5,65,2,90,4.9,60,0,0,N/A,0,N/A,0,N/A
2017-09-06-03,1002.6,1006,29.9,22.7,65,3.9,80,9,100,0,0,N/A,0,N/A,0,N/A
2017-09-06-04,1002.8,1006.2,30,22.6,65,3.3,90,8.7,80,0,0,N/A,0,N/A,0,N/A
2017-09-06-05,1003,1006.4,29.6,22.7,67,1.6,110,4.8,130,0,0,N/A,0,N/A,0,N/A
2017-09-06-06,1003.2,1006.6,29.6,22.8,67,1.5,70,3.2,120,0,0,0,0,N/A,0,N/A
2017-09-06-07,1003.2,1006.6,30.3,23.1,65,2.3,70,4.8,60,0,0,0.4,0.26,N/A,0,N/A
2017-09-06-08,1003,1006.4,31.9,24.2,64,2.5,90,5.5,60,0,0,1,1.17,40,2,3
2017-09-06-09,1002.6,1006,32.8,24,60,3.5,70,8.1,60,0,0,1,1.92,35,4,4
2017-09-06-10,1002.2,1005.6,34.1,24.3,57,4,120,10.9,110,0,0,1,2.52,N/A,8,2
2017-09-06-11,1001.9,1005.3,34.4,24.4,56,4.5,90,9.7,120,0,0,1,3,40,11,6
2017-09-06-12,1001.2,1004.6,34.6,24.5,56,4,70,13.5,50,0,0,1,3,N/A,12,7
2017-09-06-13,1000.6,1004,35.4,24.9,55,3.1,80,8.6,70,0,0,1,3,N/A,12,6
2017-09-06-14,1000,1003.4,35.1,25,56,2.8,40,5.8,60,0,0,0.9,2.7,35,9,5
2017-09-06-15,1000.1,1003.5,35.1,26,59,2.2,300,6.1,320,0,0,0.4,1.6,N/A,4,8
2017-09-06-16,1000.7,1004.1,33.6,25.4,62,2,320,6.2,330,0,0,0.5,0.98,N/A,2,9
2017-09-06-17,1001.1,1004.5,33.1,25.1,63,0.7,300,6,340,0,0,0,0.48,12,1,9
2017-09-06-18,1001.9,1005.3,31.9,24.5,65,3.3,260,7,260,0,0,0,0,N/A,0,N/A
2017-09-06-19,1002.5,1005.9,31.4,24.2,66,2.2,220,5.8,260,0,0,0,0,N/A,0,N/A
2017-09-06-20,1003.8,1007.2,31.3,24,65,1.9,220,5.4,200,0,0,N/A,0,N/A,0,N/A
2017-09-06-21,1004.3,1007.7,31.1,23.9,66,1.9,220,4.9,260,0,0,N/A,0,N/A,0,N/A
2017-09-06-22,1004.5,1007.9,31.1,23.8,65,2,230,4.9,200,0,0,N/A,0,N/A,0,N/A
2017-09-06-23,1004.3,1007.7,30.6,23.5,66,2.1,210,5.3,190,0,0,N/A,0,N/A,0,N/A
2017-09-06-24,1003.8,1007.2,30.3,23.5,67,1.8,260,4.6,260,0,0,N/A,0,N/A,0,N/A
2017-09-07-01,1003.4,1006.8,30,23.5,68,0.1,0,2.9,240,0,0,N/A,0,N/A,0,N/A
2017-09-07-02,1003.2,1006.6,30.2,23.5,67,0.9,260,3.1,260,0,0,N/A,0,N/A,0,N/A
2017-09-07-03,1003.3,1006.7,30.1,23.2,67,2.4,250,5.1,240,0,0,N/A,0,N/A,0,N/A
2017-09-07-04,1003.3,1006.7,29.8,23.2,68,2.8,260,5.7,250,0,0,N/A,0,N/A,0,N/A
2017-09-07-05,1003.7,1007.1,29.7,23.3,69,1.6,240,5.3,210,0,0,N/A,0,N/A,0,N/A
2017-09-07-06,1004,1007.4,29.6,23.2,69,1.9,240,4.9,230,0,0,0,0,N/A,0,N/A
2017-09-07-07,1004.8,1008.2,29.7,23.4,69,2.1,260,6.5,240,0,0,0,0,N/A,0,N/A
2017-09-07-08,1005.7,1009.1,29.8,23.5,69,2.2,250,5,240,0,0,0,0.06,15,0,10
2017-09-07-09,1005.9,1009.3,30.6,24,68,1.3,220,5.2,260,0,0,0,0.48,15,2,9
2017-09-07-10,1005.9,1009.3,31.6,24.3,65,2.2,250,6.2,200,0,0,0.2,1.31,N/A,4,9
2017-09-07-11,1005.6,1009,32.2,24.1,62,1.8,270,5.7,260,0,0,0,0.99,15,4,9
2017-09-07-12,1005.3,1008.7,32.5,24,61,2.7,250,6.3,250,0,0,0,0.79,N/A,3,9
2017-09-07-13,1004.7,1008.1,32.6,25.4,66,0.9,300,5.5,270,0,0,0.1,1.71,N/A,7,9
2017-09-07-14,1004.4,1007.8,32.2,24.8,65,2.6,330,5.6,330,0,0,0,0.8,15,3,10
2017-09-07-15,1004,1007.4,33.1,25.7,65,2.2,340,5.8,330,0,0,0.3,1.46,N/A,4,8
2017-09-07-16,1003.8,1007.2,31.6,24.4,66,3,40,6.7,60,0,0,0.1,0.82,N/A,2,9
2017-09-07-17,1004.1,1007.5,31.1,24.1,66,2.3,50,6.7,50,0,0,0,0.42,15,1,7
2017-09-07-18,1004.6,1008,30.9,23.5,65,1.9,100,6.6,50,0,0,0,0,N/A,0,N/A
2017-09-07-19,1005.2,1008.6,31,23.5,64,1.8,60,5.4,120,0,0,0,0,N/A,0,N/A
2017-09-07-20,1005.8,1009.2,30.8,23.4,65,1.9,130,3.6,140,0,0,N/A,0,N/A,0,N/A
2017-09-07-21,1006.2,1009.6,30.4,23.4,66,0.6,120,3,90,0,0,N/A,0,N/A,0,N/A
2017-09-07-22,1006.2,1009.6,30.4,23.7,67,1.5,190,2.6,190,0,0,N/A,0,N/A,0,N/A
2017-09-07-23,1006.5,1009.9,30.2,23.8,69,1.1,200,3.3,210,0,0,N/A,0,N/A,0,N/A
2017-09-07-24,1006.5,1009.9,30.2,24.6,72,1.7,240,3.5,260,0,0,N/A,0,N/A,0,N/A
2017-09-08-01,1006.7,1010.1,30.2,23.6,68,1.4,250,4.4,270,0,0,N/A,0,N/A,0,N/A
2017-09-08-02,1006.2,1009.6,30.1,23.1,66,1.3,250,5,240,0,0,N/A,0,N/A,0,N/A
2017-09-08-03,1005.9,1009.3,29.4,23.1,69,1,200,2.7,190,0,0,N/A,0,N/A,0,N/A
2017-09-08-04,1005.9,1009.4,28.8,23.6,74,1.2,120,2.6,110,0,0,N/A,0,N/A,0,N/A
2017-09-08-05,1006.1,1009.6,28.6,23.5,74,0.8,200,1.8,130,0,0,N/A,0,N/A,0,N/A
2017-09-08-06,1006.6,1010.1,28.4,23.5,75,1.1,150,2.9,150,0,0,0,0,N/A,0,N/A
2017-09-08-07,1007,1010.5,29.1,23.7,73,1.2,70,2.4,70,0,0,0.6,0.34,N/A,0,N/A
2017-09-08-08,1007.3,1010.7,30.5,24.6,71,0.9,190,2.2,200,0,0,0.6,0.74,20,1,8
2017-09-08-09,1007.8,1011.2,32,25,67,0.5,310,3,230,0,0,0.7,1.56,15,3,9
2017-09-08-10,1007.4,1010.8,31.8,24.1,64,0.9,280,4.3,260,0,0,0.1,0.9,N/A,3,10
2017-09-08-11,1007.2,1010.6,31.1,23.6,64,0.3,200,3.9,290,0,0,0,0.36,15,1,10
2017-09-08-12,1006.5,1009.9,33,24.6,61,0.9,230,2.7,250,0,0,0,1.21,N/A,4,10
2017-09-08-13,1005.9,1009.3,32.9,25.1,64,0.7,300,4.1,270,0,0,0.1,1.64,N/A,6,9
2017-09-08-14,1005.4,1008.8,29.8,25,76,2.4,320,5.7,10,4.9,0.2,0,0.7,10,3,10
2017-09-08-15,1005.8,1009.3,27.2,23.8,82,4.7,50,9.6,40,18.9,1,0,0,N/A,0,10
2017-09-08-16,1005.8,1009.3,27.6,23.8,80,1.3,240,8.7,60,5.2,1,0,0,N/A,0,10
2017-09-08-17,1005.6,1009.1,27.8,24.5,82,0.8,70,2.6,100,2.8,1,0,0,5,0,10
2017-09-08-18,1005.7,1009.2,28.4,25.1,82,1.6,110,2.7,100,0,0,0,0,N/A,0,N/A
2017-09-08-19,1006.1,1009.6,28.6,25.3,82,1.6,60,3.3,40,0,0,0,0,N/A,0,N/A
2017-09-08-20,1006.6,1010.1,28.3,25.1,83,1.1,90,4,60,0,0,N/A,0,N/A,0,N/A
2017-09-08-21,1007.4,1010.9,28.4,25,82,0.9,70,2,40,0,0,N/A,0,N/A,0,N/A
2017-09-08-22,1007.3,1010.8,28.5,24.7,80,1.3,60,2.9,90,0,0,N/A,0,N/A,0,N/A
2017-09-08-23,1007,1010.5,28.6,24.6,79,1.4,90,2.6,90,0,0,N/A,0,N/A,0,N/A
2017-09-08-24,1006.6,1010.1,27.9,24.5,82,0.7,160,2,170,0,0,N/A,0,N/A,0,N/A
2017-09-09-01,1006,1009.5,27.4,24,82,0.8,150,2.4,130,0,0,N/A,0,N/A,0,N/A
2017-09-09-02,1005.9,1009.4,27.5,24,81,1.1,150,2.3,160,0,0,N/A,0,N/A,0,N/A
2017-09-09-03,1005.7,1009.2,27.2,23.7,81,1.1,170,2.4,190,0,0,N/A,0,N/A,0,N/A
2017-09-09-04,1005.8,1009.3,27.4,23.7,80,1.2,140,2.4,160,0,0,N/A,0,N/A,0,N/A
2017-09-09-05,1006.3,1009.8,27.3,23.6,80,0.9,150,3,150,0,0,N/A,0,N/A,0,N/A
2017-09-09-06,1006.5,1010,27.5,23.3,78,0.9,150,3.8,160,0,0,0,0,N/A,0,N/A
2017-09-09-07,1006.8,1010.3,27.7,23.6,78,0.9,150,2.3,170,0,0,0,0.14,N/A,0,N/A
2017-09-09-08,1007.1,1010.6,28.9,24.4,77,0.5,230,1.5,210,0,0,0,0.48,10,1,7
2017-09-09-09,1007.6,1011,30,25,75,1,270,2.9,260,0,0,0.1,1.24,10,3,9
2017-09-09-10,1007.4,1010.8,31.6,24.7,67,2.3,260,4.1,260,0,0,0.5,1.85,N/A,6,6
2017-09-09-11,1006.9,1010.3,33.3,25.5,64,0.6,290,3.6,270,0,0,1,2.93,15,10,7
2017-09-09-12,1006.6,1010,32.9,25.4,65,2,260,6.1,260,0,0,0.5,2.11,N/A,8,8
2017-09-09-13,1006.2,1009.7,28.4,24,77,2.2,180,5.3,280,1.8,0.8,0,0.42,N/A,2,10
2017-09-09-14,1006,1009.4,30.3,24.4,71,2,220,4.4,250,T,0.1,0,0.47,18,2,10
2017-09-09-15,1005.8,1009.2,30.4,24.4,70,1.9,230,5.3,190,0,0,0,0.85,N/A,3,10
2017-09-09-16,1005.6,1009,29.7,23.5,69,1.1,230,4.6,260,0,0,0,0.68,N/A,2,10
2017-09-09-17,1005.3,1008.7,30.3,23.6,67,1,150,2.7,210,0,0,0.8,0.82,12,1,7
2017-09-09-18,1005.6,1009,30.1,23,66,0.8,170,1.7,210,0,0,0.1,0.11,N/A,0,N/A
2017-09-09-19,1005.9,1009.3,30,23.3,67,1.3,120,3,90,0,0,0,0,N/A,0,N/A
2017-09-09-20,1006.5,1009.9,29.7,23.3,69,2,40,3.7,40,0,0,N/A,0,N/A,0,N/A
2017-09-09-21,1007.3,1010.8,29.5,23.4,70,1.4,60,4,40,0,0,N/A,0,N/A,0,N/A
2017-09-09-22,1007.2,1010.7,29.3,22.8,68,1.6,70,4.2,70,0,0,N/A,0,N/A,0,N/A
2017-09-09-23,1007,1010.5,29.2,22.5,67,0.5,60,2.5,50,0,0,N/A,0,N/A,0,N/A
2017-09-09-24,1007,1010.5,28.6,22.9,71,0.8,160,2.4,180,0,0,N/A,0,N/A,0,N/A
2017-09-10-01,1006.8,1010.3,28.1,23,74,1.4,190,3,220,0,0,N/A,0,N/A,0,N/A
2017-09-10-02,1006.7,1010.2,27.8,22.8,74,1.1,130,2.3,140,0,0,N/A,0,N/A,0,N/A
2017-09-10-03,1006.7,1010.2,27.5,22.6,75,1.5,110,3,130,0,0,N/A,0,N/A,0,N/A
2017-09-10-04,1006.7,1010.2,27.2,22.5,76,0.4,140,3.3,150,0,0,N/A,0,N/A,0,N/A
2017-09-10-05,1007,1010.5,27.2,22.4,75,1.5,150,3,140,0,0,N/A,0,N/A,0,N/A
2017-09-10-06,1007.5,1011,27.2,22.3,75,1.1,160,3.1,180,0,0,0,0,N/A,0,N/A
2017-09-10-07,1007.8,1011.3,27.6,22.6,74,0.7,110,2.5,120,0,0,0.2,0.23,N/A,0,N/A
2017-09-10-08,1008,1011.5,29.1,23.9,74,0.3,120,3,60,0,0,1,0.96,20,1,7
2017-09-10-09,1008,1011.4,31.1,25.1,71,0.6,40,1.9,130,0,0,1,1.73,20,3,6
2017-09-10-10,1007.6,1011,32.8,25.6,66,0.4,100,2.4,60,0,0,1,2.49,N/A,6,7
2017-09-10-11,1007.3,1010.7,33.4,24.5,60,0.5,200,3.1,260,0,0,0.8,2.6,15,8,9
2017-09-10-12,1007,1010.4,32.6,25.2,65,2.6,290,7.5,280,0,0,0.4,2.04,N/A,7,9
2017-09-10-13,1006.8,1010.2,33,25.2,64,2.5,290,7.4,300,0,0,0.2,1.78,N/A,6,9
